eic_p,eic_g,type_g,cyear,Generation,cf,time_coverage,co2emitted
11WD8REUW1C----4,11WD8REUW1C---EB,Fossil Hard coal,2017,955760.0,0.387,1.0,1039750000.0
11WD8TIEF5X----V,11WD8TIEF5C----9,Fossil Gas,2017,947455.0,0.572,1.0,578809000.0
11WD8TIEF5X----V,11WD8TIEF5G-GUDI,Fossil Gas,2017,303632.0,0.273,1.0,127525000.0
11WD8WED15C----Q,11WD8WED15C---1M,Fossil Hard coal,2017,580356.0,0.494,1.0,748272000.0
11WD8WED15C----Q,11WD8WED15C---2K,Fossil Hard coal,2017,333026.0,0.328,1.0,429382000.0
11WD2WBWK000317H,11WD2WBW1000039N,Fossil Hard coal,2017,776985.0,0.64,1.0,1001790000.0
11WD2WBWK000317H,11WD2WBW2000040U,Fossil Hard coal,2017,847665.0,0.699,1.0,1092920000.0
45W000000000023U,45W000000000047G,Wind Offshore,2017,590410.0,0.421,1.0,0.0
45W000000000024S,45W000000000048E,Wind Offshore,2017,922629.0,0.503,1.0,0.0
48WSTN0000HRSTWC,48W00000HRSTW-19,Wind Onshore,2017,205823.0,0.229,0.815,0.0
48WSTN00000HRTL5,48W000000HRTL-16,Nuclear,2017,4588298.0,0.871,0.903,0.0
48WSTN00000HRTL5,48W000000HRTL-24,Nuclear,2017,4567193.0,0.878,0.892,0.0
11WD7HUCK2G--KWR,11WD7HUCK2G--A-C,Fossil Coal-derived gas,2017,1102637.0,0.42,1.0,
11WD7HUCK2G--KWR,11WD7HUCK2G--B-9,Fossil Coal-derived gas,2017,1220121.0,0.464,1.0,
48WSTN00000HUMR2,48W100000HUMR-1N,Fossil Gas,2017,6653221.0,0.625,0.981,2630070000.0
48WSTN00000HUNBV,48W000000HUNB-79,Nuclear,2017,3908548.0,0.746,0.906,0.0
48WSTN00000HUNBV,48W000000HUNB-87,Nuclear,2017,3475139.0,0.75,0.801,0.0
11WD2HUKW000298J,11WD2HUNT0000644,Fossil Gas,2017,11830.0,0.004,1.0,6445750.0
11WD7IBBE2S--KW6,11WD7IBBE2S--B-P,Fossil Hard coal,2017,2647012.0,0.382,1.0,2559660000.0
30W-CET-IERN---J,30WELCEIERN1---E,Fossil Gas,2017,77490.0,0.096,0.983,50483500.0
30W-CET-IERN---J,30WELCEIERN2---9,Fossil Gas,2017,0.0,0.0,0.983,0.0
30W-CET-IERN---J,30WELCEIERN3---4,Fossil Gas,2017,0.0,0.0,0.983,0.0
30W-CET-IERN---J,30WELCENIERN4--M,Fossil Gas,2017,240538.0,0.298,0.983,156707000.0
30W-CET-IERN---J,30WELCEIERN5---V,Fossil Gas,2017,519543.0,0.321,0.983,308609000.0
30W-CET-IERN---J,30WELCEIERN6---Q,Fossil Gas,2017,876089.0,0.541,0.983,520397000.0
49W000000000046W,49W000000000021B,Fossil Gas,2017,804958.0,0.638,1.0,419817000.0
11WD8SCHW5X----D,11WD8SCHW5X---19,Fossil Oil,2017,771709.0,0.753,1.0,982016000.0
11WD8SCHW5X----D,11WD8SCHW5X---27,Fossil Oil,2017,804049.0,0.784,1.0,1023170000.0
29WILARIONAS---X,29WGU-ILARIONAS4,Hydro Water Reservoir,2017,15354.0,0.318,0.036,0.0
48WSTN00000INDQH,48W000000INDQ-19,Fossil Gas,2017,1277.0,0.702,0.002,772059.0
22WINESCO000149P,22WINESCO150149P,Fossil Gas,2017,778164.0,0.668,1.0,312747000.0
11WD2INGO0001783,11WD2ING3000058X,Fossil Oil,2017,7221.0,0.002,1.0,9188880.0
11WD2INGO0001783,11WD2ING4000059N,Fossil Oil,2017,17203.0,0.005,1.0,21891200.0
44W-T-LV-000001R,44W-T-LV-100000M,Fossil Hard coal,2017,921.0,0.0,0.97,970849.0
44W-T-LV-000001R,44W-T-LV-100001K,Fossil Hard coal,2017,0.0,0.0,0.97,0.0
47W000000000243N,47W000000000228J,Fossil Oil,2017,450.0,0.001,0.836,342000.0
11WD2IRSC000179N,11WD2IRG30000606,Fossil Gas,2017,4337.0,0.001,1.0,2428720.0
11WD2IRSC000179N,11WD2IRG4000061X,Fossil Gas,2017,17787.0,0.004,1.0,6519740.0
11WD2IRSC000179N,11WD2IRG5000062N,Fossil Gas,2017,111363.0,0.015,1.0,41575500.0
30W-CET-ISAL---X,30WCRAIISAL7---D,Fossil Brown coal/Lignite,2017,1002349.0,0.388,0.983,1052820000.0
30W-CET-ISAL---X,30WCRAIISAL8---8,Fossil Brown coal/Lignite,2017,1146010.0,0.451,0.983,1203710000.0
11WD2ISKW000299Q,11WD2ISAR000122A,Nuclear,2017,10901416.0,0.883,1.0,0.0
19W0000000000636,19W0000000000652,Fossil Hard coal,2017,1099576.0,0.558,1.0,1134760000.0
19W0000000000636,19W0000000000660,Fossil Hard coal,2017,909379.0,0.461,1.0,938479000.0
19W0000000000636,19W0000000000644,Fossil Hard coal,2017,1109326.0,0.563,1.0,1144820000.0
19W0000000000636,19W000000000067Z,Fossil Hard coal,2017,1100211.0,0.558,1.0,1135420000.0
19W0000000000636,19W000000000068X,Fossil Hard coal,2017,1058396.0,0.549,1.0,1092260000.0
19W0000000000636,19W000000000069V,Fossil Hard coal,2017,558783.0,0.284,1.0,576664000.0
18WTAJO-12345-0U,18WJMO1-12345-AN,Hydro Water Reservoir,2017,177255.0,0.085,1.0,0.0
18WTAJO-12345-0U,18WJMO2-12345-AD,Hydro Water Reservoir,2017,151458.0,0.072,1.0,0.0
18WTAJO-12345-0U,18WJMO3-12345-A3,Hydro Water Reservoir,2017,123780.0,0.059,1.0,0.0
18WTAJO-12345-0U,18WJMO4-12345-AU,Hydro Water Reservoir,2017,77173.0,0.037,1.0,0.0
14W-TKH-KW-----O,14W-TKH-TU-----3,Hydro Water Reservoir,2017,559108.0,0.245,1.0,0.0
14W-TKO-KW-----S,14W-TKO-TU-----7,Hydro Pumped Storage,2017,226891.0,0.23,1.0,0.0
14W-TKS-KW-----P,14W-TKS-TU-----4,Hydro Water Reservoir,2017,460782.0,0.438,1.0,0.0
29WAISKARDIAI--I,29WGU-KARDIAI--4,Fossil Brown coal/Lignite,2017,1091210.0,0.464,0.986,1763400000.0
29WAISKARDIAII-Z,29WGU-KARDIAII-L,Fossil Brown coal/Lignite,2017,1216505.0,0.52,0.986,1965870000.0
29WAISKARDIAIIIY,29WGU-KARDIAIIIK,Fossil Brown coal/Lignite,2017,1205783.0,0.498,0.986,1878950000.0
29WAISKARDIAIV-X,29WGU-KARDIAIV-J,Fossil Brown coal/Lignite,2017,475184.0,0.196,0.986,740472000.0
46WPU0000000005Z,46WGU0000000017Y,Fossil Oil,2017,1038.0,,1.0,918530.0
46WPU0000000005Z,46WGU0000000018W,Fossil Oil,2017,5130.0,0.002,1.0,3909060.0
46WPU0000000005Z,46WGU0000000019U,Fossil Oil,2017,1624.0,0.001,1.0,1237490.0
19W0000000000741,19W0000000000709,Fossil Hard coal,2017,411340.0,0.493,0.953,500307000.0
19W0000000000741,19W0000000000717,Fossil Hard coal,2017,242927.0,0.248,1.0,295469000.0
29WYISKASTRAKI-M,29WGU-KASTRAKI-O,Hydro Water Reservoir,2017,544529.0,0.197,0.986,0.0
19W000000000076Y,19W000000000077W,Fossil Hard coal,2017,846162.0,0.717,0.997,873239000.0
44W-T-YT-000002O,44W-T-YT-100022B,Biomass,2017,183592.0,0.168,0.999,
48WSTN00000KEAD4,48W000000KEAD-15,Fossil Gas,2017,2271681.0,0.674,0.504,898013000.0
48WSTN000KEADGT6,48W0000KEADGT-3O,Fossil Gas,2017,24.0,0.2,0.001,11212.4
44W-T-YT-000003M,44W-T-YT-1000239,Fossil Peat,2017,341001.0,0.205,0.999,
15WKELENF----PP8,15WKFGT------GT5,Fossil Gas,2017,352048.0,0.322,1.0,154564000.0
41W2128003453ELI,41WKHAE-----HA1Q,Hydro Pumped Storage,2017,208565.0,0.109,0.967,0.0
41W2128003453ELI,41WKHAE-----HA2O,Hydro Pumped Storage,2017,62940.0,0.033,0.967,0.0
41W2128003453ELI,41WKHAE-----HA3M,Hydro Pumped Storage,2017,159319.0,0.084,0.967,0.0
41W2128003453ELI,41WKHAE-----HA4K,Hydro Pumped Storage,2017,128798.0,0.068,0.967,0.0
11WD2KIKW000301W,11WD2KIEL000050P,Fossil Hard coal,2017,1048202.0,0.37,1.0,1105760000.0
48WSTN0000KILBWA,48W00000KILBW-1W,Wind Onshore,2017,161675.0,0.359,0.767,0.0
48WSTN000KILLPG5,48W0000KILLPG-1Q,Fossil Gas,2017,4846.0,0.373,0.003,1992290.0
48WSTN000KILLPG5,48W0000KILLPG-2O,Fossil Gas,2017,5833.0,0.389,0.003,2398060.0
47W000000000156I,47W0000000001121,Fossil Oil,2017,313883.0,0.18,0.836,247340000.0
47W000000000156I,47W000000000114Y,Fossil Oil,2017,272582.0,0.156,0.836,214795000.0
47W000000000156I,47W000000000224R,Fossil Oil,2017,9.0,0.0,0.836,8235.87
47W000000000156I,47W000000000225P,Fossil Oil,2017,0.0,0.0,0.836,0.0
47W000000000156I,47W000000000222V,Fossil Oil,2017,1389.0,0.005,0.836,1231350.0
47W000000000156I,47W000000000223T,Fossil Oil,2017,1665.0,0.005,0.836,1476020.0
15WKISP------PP6,15WKISPEST-CCGTY,Fossil Gas,2017,390512.0,0.409,1.0,160955000.0
11WD4GKNK1S----S,11WD4GKNK1N-GESZ,Nuclear,2017,9817346.0,0.849,1.0,0.0
11WD4KKP21N-S--O,11WD4KKP21N2---E,Nuclear,2017,7387201.0,0.601,1.0,0.0
48WSTN0000KLGLWM,48W00000KLGLW-1S,Wind Onshore,2017,232072.0,0.168,0.693,0.0
48WSTN000KLYN-A4,48W0000KLYN-A-1G,Fossil Gas,2017,0.0,0.0,0.001,0.0
11WD7BISC5GKW23O,11WD7BISC5GKW2-W,Fossil Gas,2017,109796.0,0.038,0.986,46114300.0
11WD7BISC5GKW23O,11WD7BISC5GKW3-T,Fossil Gas,2017,1576762.0,0.406,0.986,588658000.0
11WD7KWKN----KW1,11WD7KWKN-KW-EEN,Fossil Gas,2017,895453.0,0.13,1.0,334302000.0
11WD7KWKN1GBL203,11WD7KWKN-20-EEW,Fossil Gas,2017,1134893.0,0.304,1.0,423693000.0
47W000000000242P,47W000000000227L,Fossil Gas,2017,1133.0,0.013,0.836,
11WD7KOEP2P--KWG,11WD7KOEP2P--5-G,Hydro Pumped Storage,2017,101634.0,0.072,1.0,0.0
29WAISKOMOTIN-IO,29WGU-KOMOTIN-IA,Fossil Gas,2017,1649641.0,0.401,0.986,689138000.0
11WD43VIWXHOILLM,11WD43KOP2HM1--L,Hydro Pumped Storage,2017,157659.0,0.103,1.0,0.0
11WD43VIWXHOILLM,11WD43KOP2HM2--H,Hydro Pumped Storage,2017,162428.0,0.106,1.0,0.0
11WD43VIWXHOILLM,11WD43KOP2HM3--D,Hydro Pumped Storage,2017,140404.0,0.092,1.0,0.0
29WKORINTHOSPWR6,29WGU-KORITHPWR3,Fossil Gas,2017,1711573.0,0.458,0.986,660009000.0
19W000000000095U,19W000000000098O,Fossil Hard coal,2017,1003379.0,0.502,1.0,976316000.0
19W000000000095U,19W000000000096S,Fossil Hard coal,2017,1074650.0,0.538,1.0,1045670000.0
19W000000000095U,19W000000000099M,Fossil Hard coal,2017,797734.0,0.405,1.0,776218000.0
19W000000000095U,19W000000000100Q,Fossil Hard coal,2017,1172625.0,0.587,1.0,1141000000.0
19W000000000095U,19W000000000101O,Fossil Hard coal,2017,1156530.0,0.579,1.0,1125340000.0
19W000000000095U,19W000000000097Q,Fossil Hard coal,2017,1190787.0,0.596,1.0,1158670000.0
19W000000000095U,19W000000000102M,Fossil Hard coal,2017,1194395.0,0.598,1.0,1162180000.0
19W000000000095U,19W000000000103K,Fossil Hard coal,2017,688502.0,0.345,1.0,669932000.0
19W000000000104I,19W0000000002329,Fossil Hard coal,2017,2199837.0,0.448,1.0,1920970000.0
19W000000000104I,19W000000000105G,Fossil Hard coal,2017,1552971.0,0.317,1.0,1356100000.0
19W000000000104I,19W000000000278M,Fossil Hard coal,2017,901098.0,0.125,0.767,876794000.0
11WD8ROST1C---P5,11WD8ROST1C----K,Fossil Hard coal,2017,2848646.0,0.633,1.0,2418710000.0
11WD4SAEK2HS---S,11WD4SAEK2HD4--9,Hydro Pumped Storage,2017,244780.0,0.155,1.0,0.0
14WENERGIE--WT02,14WENERGIEAGWT4S,Fossil Gas,2017,943370.0,0.269,1.0,348418000.0
11WD7VOER1S--KWG,11WD7VOER1S--A-1,Fossil Hard coal,2017,550783.0,0.371,0.244,504575000.0
11WD7VOER1S--KWG,11WD7VOER1S--B-Z,Fossil Hard coal,2017,592835.0,0.4,0.244,543099000.0
11WD4WALK5G----E,11WD4WALK5OGTD-F,Fossil Oil,2017,30680.0,0.026,1.0,26410100.0
11WD4WEHR1HS---G,11WD4WEHR1HD4--Y,Hydro Pumped Storage,2017,677750.0,0.17,1.0,0.0
11WD4SWSW5HD4--R,11WD4WITZ5H-SD4C,Hydro Pumped Storage,2017,82279.0,0.085,1.0,0.0
19W0000000000806,19W0000000000830,Fossil Hard coal,2017,627941.0,0.613,1.0,737419000.0
19W0000000000806,19W000000000086V,Fossil Hard coal,2017,241310.0,0.231,1.0,283381000.0
19W0000000000806,19W000000000089P,Fossil Hard coal,2017,268322.0,0.278,1.0,315103000.0
19W0000000000806,19W000000000093Y,Fossil Hard coal,2017,366204.0,0.418,1.0,445409000.0
29WYISKREMASTONE,29WGU-KREMASTONG,Hydro Water Reservoir,2017,723313.0,0.192,0.986,0.0
44W-T-LV-000002P,44W-T-LV-100003G,Fossil Hard coal,2017,0.0,0.0,0.999,0.0
44W-T-LV-000002P,44W-T-LV-100004E,Fossil Hard coal,2017,,-0.0,0.999,
41W8538227475ELN,41WKTE------TG2V,Fossil Gas,2017,403.0,0.0,0.967,
46WPU0000000023X,46WGU00000000054,Fossil Oil,2017,4405.0,0.003,1.0,5253820.0
46WPU0000000023X,46WGU00000000062,Fossil Oil,2017,366477.0,0.322,1.0,437096000.0
46WPU0000000023X,46WGU0000000242R,Fossil Oil,2017,57834.0,0.055,1.0,68978400.0
11WD8BOXB1L----J,11WD8BOXB1L---N8,Fossil Brown coal/Lignite,2017,3528399.0,0.806,1.0,4028420000.0
11WD8BOXB1L----J,11WD8BOXB1L---P4,Fossil Brown coal/Lignite,2017,3679372.0,0.84,1.0,4200790000.0
11WD8BOXB1L----J,11WD8BOXB1L---Q2,Fossil Brown coal/Lignite,2017,6818107.0,0.927,1.0,7363560000.0
11WD8BOXB1L----J,11WD8BOXB1L---R0,Fossil Brown coal/Lignite,2017,3416124.0,0.619,1.0,3592320000.0
14W-KW-DU2-EVN-K,14W-KW-DUE-EVN-A,Fossil Hard coal,2017,675057.0,0.23,1.0,565023000.0
11WD2BHAF000272F,11WD2BRE6000118Z,Fossil Hard coal,2017,1679258.0,0.639,1.0,1498930000.0
11WD7STUM----KW9,11WD7KWHU1GBL10E,Fossil Gas,2017,577630.0,0.155,1.0,215649000.0
11WD7STUM----KW9,11WD7KWHU1GBL20B,Fossil Gas,2017,580378.0,0.156,1.0,216674000.0
11WD2BHAS000271O,11WD2BR15000116G,Fossil Hard coal,2017,786205.0,0.754,1.0,804981000.0
11WD8JAEN1L----Z,11WD8JAEN1L---AD,Fossil Brown coal/Lignite,2017,3641213.0,0.831,1.0,4409180000.0
11WD8JAEN1L----Z,11WD8JAEN1L---BB,Fossil Brown coal/Lignite,2017,3233357.0,0.738,1.0,3915300000.0
11WD8JAEN1L----Z,11WD8JAEN1L---C9,Fossil Brown coal/Lignite,2017,3179959.0,0.726,1.0,3850640000.0
11WD8JAEN1L----Z,11WD8JAEN1L---D7,Fossil Brown coal/Lignite,2017,3001450.0,0.685,1.0,3634480000.0
11WD8JAEN1L----Z,11WD8JAEN1L---E5,Fossil Brown coal/Lignite,2017,3292766.0,0.752,1.0,3987240000.0
11WD8JAEN1L----Z,11WD8JAEN1L---F3,Fossil Brown coal/Lignite,2017,3281083.0,0.752,1.0,3973090000.0
14W-KW-KO2-EVN-5,14W-KW-KOR--M2-4,Fossil Gas,2017,146538.0,0.165,1.0,60886500.0
11WD4KWLFB5-S--M,11WD4KWLFB5M1107,Hydro Run-of-river and poundage,2017,606858.0,0.654,1.0,0.0
11WD8LIPD1L----P,11WD8LIPD1L---R6,Fossil Brown coal/Lignite,2017,5638196.0,0.722,1.0,5364340000.0
11WD8LIPD1L----P,11WD8LIPD1L---S4,Fossil Brown coal/Lignite,2017,6274199.0,0.804,1.0,5969450000.0
11WD7KWHU----KW9,11WD7STUM1SBL10G,Fossil Hard coal,2017,3287977.0,0.503,1.0,2861530000.0
11WD2BMIT0002731,11WD2BRE4000115K,Fossil Gas,2017,856677.0,0.556,1.0,479739000.0
11WD4KWRHF5-S--Z,11WD4KWRHF5M1-4I,Hydro Run-of-river and poundage,2017,243081.0,0.277,1.0,0.0
14WENERGIEAGWR05,14WENERGIEAGWR21,Fossil Hard coal,2017,0.0,0.0,1.0,0.0
11WD8SWPU1L----5,11WD8SWPU1L---AK,Fossil Brown coal/Lignite,2017,4358162.0,0.659,1.0,4975780000.0
11WD8SWPU1L----5,11WD8SWPU1L---BI,Fossil Brown coal/Lignite,2017,5743684.0,0.868,1.0,6557650000.0
44W-T-YT-000004K,44W-T-YT-1000247,Fossil Hard coal,2017,334213.0,0.225,0.999,352302000.0
45W000000000009O,45W000000000026O,Fossil Oil,2017,2877.0,0.001,1.0,3485420.0
45W000000000009O,45W000000000027M,Fossil Oil,2017,4987.0,0.002,1.0,6041640.0
18WLAD4-12345-0U,18WLAD4-123456-B,Fossil Hard coal,2017,1544490.0,0.507,1.0,1600280000.0
29WYISLADONAS--V,29WGU-YISLADONAD,Hydro Water Reservoir,2017,156668.0,0.259,0.986,0.0
48WSTN00000LAGA3,48W000000LAGA-14,Fossil Gas,2017,3239293.0,0.711,0.574,1256360000.0
22WLANGER0001694,22WLANGER1501694,Fossil Hard coal,2017,0.0,0.0,0.603,0.0
22WLANGER000171H,22WLANGER150171H,Fossil Hard coal,2017,0.0,0.0,0.603,0.0
16WLARES-------R,16WLARES1------B,Fossil Gas,2017,1719273.0,0.475,1.0,631317000.0
16WLARES-------R,16WLARES2------3,Fossil Gas,2017,1677740.0,0.464,1.0,616066000.0
48WSTN0000LARYWP,48W00000LARYO-1Z,Wind Offshore,2017,545400.0,0.388,0.893,0.0
48WSTN0000LARYWP,48W00000LARYO-2X,Wind Offshore,2017,520705.0,0.372,0.888,0.0
48WSTN0000LARYWP,48W00000LARYO-3V,Wind Offshore,2017,550802.0,0.393,0.888,0.0
48WSTN0000LARYWP,48W00000LARYO-4T,Wind Offshore,2017,549409.0,0.394,0.885,0.0
14W-PROD-LAU---8,14W-GEN-LAU----Z,Fossil Gas,2017,0.0,0.0,1.0,0.0
29WAISLAVRIO-IVM,29WGU-LAVRIO-IV8,Fossil Gas,2017,1144482.0,0.241,0.986,498895000.0
29WAISLAVRIO-V-A,29WGU-LAVRIO-V-X,Fossil Gas,2017,1267543.0,0.388,0.986,488784000.0
48WSTN00000LBARK,48W000000LBAR-1Y,Fossil Gas,2017,3841189.0,0.796,0.75,1579190000.0
48WSTN000LBAR-G1,48W00000LBAR-1G7,Fossil Oil,2017,133.0,0.602,0.002,78603.0
48WSTN0000LCLTWH,48W00000LCLTW-1D,Wind Onshore,2017,139717.0,0.335,0.69,0.0
41W1023600243EL3,41WLE-------TG7K,Fossil Gas,2017,2428.0,0.001,0.967,
41W1023600243EL3,41WLE-------TG8I,Fossil Gas,2017,4767.0,0.002,0.967,
41W1023600243EL3,41WLE-------TG9G,Fossil Gas,2017,130084.0,0.035,0.967,
46WPU0000000035Q,46WGU0000000035W,Hydro Water Reservoir,2017,842054.0,0.658,1.0,0.0
46WPU0000000035Q,46WGU0000000036U,Hydro Water Reservoir,2017,684419.0,0.535,1.0,0.0
46WPU0000000035Q,46WGU0000000037S,Hydro Water Reservoir,2017,560630.0,0.438,1.0,0.0
46WPU0000000031Y,46WGU0000000029R,Hydro Water Reservoir,2017,158423.0,0.101,1.0,0.0
14W-TKP-KW-----I,14W-TKP-TU-----Y,Hydro Pumped Storage,2017,603563.0,0.146,0.984,0.0
15WLITER-----PPP,15WLITERG----GTJ,Fossil Oil,2017,5225.0,0.005,1.0,4282040.0
18WLIT1-12345-0A,18WLIT1-123456-S,Fossil Hard coal,2017,2730452.0,0.559,1.0,2382390000.0
18WLIT2-12345-00,18WLIT2-123456-I,Fossil Hard coal,2017,3389100.0,0.688,1.0,2957080000.0
48WSTN0000LNCSW1,48W00000LNCSO-1R,Wind Offshore,2017,479158.0,0.464,0.915,0.0
48WSTN0000LNCSW1,48W00000LNCSO-2P,Wind Offshore,2017,530254.0,0.472,0.916,0.0
15WLORINC----PPF,15WLORINCG---GTQ,Fossil Oil,2017,4098.0,0.003,1.0,3358430.0
44W-T-YV-000000A,44W-T-YV-1000003,Nuclear,2017,2050105.0,0.944,0.999,0.0
44W-T-YV-000000A,44W-T-YV-1000011,Nuclear,2017,2041201.0,0.94,0.999,0.0
44W-T-YV-0000018,44W-T-YV-100003Y,Nuclear,2017,2005632.0,0.924,0.999,0.0
44W-T-YV-0000018,44W-T-YV-100004W,Nuclear,2017,2073919.0,0.955,0.999,0.0
11WD7LUNE2S--KW8,11WD7LUNE5S--6-L,Fossil Hard coal,2017,361803.0,0.278,0.997,466485000.0
11WD7LUNE2S--KW8,11WD7LUNE2S--7-2,Fossil Hard coal,2017,194662.0,0.069,0.997,211768000.0
15WMATRA-----PPK,15WMATRAG3---STO,Fossil Brown coal/Lignite,2017,1028896.0,0.587,1.0,1217840000.0
15WMATRA-----PPK,15WMATRAG4---STH,Fossil Brown coal/Lignite,2017,1139004.0,0.631,1.0,1348170000.0
15WMATRA-----PPK,15WMATRAG5---STA,Fossil Brown coal/Lignite,2017,1435180.0,0.791,1.0,1698730000.0
49W000000000100F,49W000000000030A,Fossil Hard coal,2017,947632.0,0.543,0.372,923048000.0
49W000000000101D,49W0000000000318,Fossil Hard coal,2017,1076735.0,0.617,0.372,1048800000.0
49W000000000102B,49W0000000000326,Fossil Hard coal,2017,5726071.0,0.611,1.0,4761300000.0
18WMALA1-12345-L,18WMALA1-1234567,Fossil Gas,2017,1821304.0,0.5,1.0,692783000.0
14W-DMH-KW-----9,14W-DMH-TU-----P,Hydro Pumped Storage,2017,676575.0,0.106,1.0,0.0
14W-DMO-KW-----D,14W-DMO-TU-----T,Hydro Pumped Storage,2017,51110.0,0.049,1.0,0.0
22WMARCIN000179H,22WMARCIN150179H,Fossil Gas,2017,1588378.0,0.448,1.0,591088000.0
48WSTN00000MARKJ,48W000000MARK-1D,Other,2017,384656.0,0.938,0.851,
17W100P100P0245F,17W100P100P0174C,Fossil Gas,2017,1777253.0,0.437,0.998,654934000.0
17W100P100P0246D,17W100P100P0175A,Fossil Gas,2017,2193007.0,0.54,0.998,808143000.0
11WD2KUET000160J,11WD2KUM1000161L,Hydro Pumped Storage,2017,191752.0,0.151,1.0,0.0
11WD2KUET000160J,11WD2KUM2000162B,Hydro Pumped Storage,2017,237446.0,0.188,1.0,0.0
49W000000000072V,49W000000000073T,Fossil Gas,2017,2002786.0,0.526,1.0,768616000.0
49W000000000074R,49W000000000075P,Fossil Gas,2017,1274334.0,0.333,1.0,489056000.0
14W-TZMA-KW----N,14W-TZM-TU-----A,Hydro Water Reservoir,2017,673888.0,0.217,1.0,0.0
48WSTN0000MDHLW9,48W00000MDHLW-1P,Wind Onshore,2017,202012.0,0.336,0.904,0.0
48WSTN00000MEDPZ,48W000000MEDP-12,Fossil Gas,2017,2309582.0,0.701,0.537,912996000.0
29WAISMEGAL-IIID,29WGU-MEGALIII-G,Fossil Brown coal/Lignite,2017,1541171.0,0.7,0.986,2037710000.0
29WAISMEGAL-IV-C,29WGU-MEGAL-IV-Z,Fossil Brown coal/Lignite,2017,1362783.0,0.616,0.986,1801850000.0
29WAISMEGAL-V--J,29WGU-MEGAL-V--5,Fossil Gas,2017,1421019.0,0.195,0.986,518078000.0
18WMEI1-12345-0I,18WMEI1-12345-DT,Fossil Hard coal,2017,2476670.0,0.507,1.0,2415190000.0
29WAISMELITII--H,29WGU-MELITII--3,Fossil Brown coal/Lignite,2017,1803314.0,0.722,0.986,2126550000.0
14W-BME-KW-----Q,14W-BME-TU-----5,Hydro Run-of-river and poundage,2017,1277047.0,0.78,1.0,0.0
44W-T-LV-000003N,44W-T-LV-100005C,Fossil Hard coal,2017,661517.0,0.134,0.999,619841000.0
46WPU0000000032W,46WGU00000000305,Hydro Water Reservoir,2017,627943.0,0.478,1.0,0.0
46WPU0000000032W,46WGU00000000313,Hydro Water Reservoir,2017,595455.0,0.453,1.0,0.0
46WPU0000000032W,46WGU00000000321,Hydro Water Reservoir,2017,744385.0,0.559,1.0,0.0
48WSTN0000MILWW9,48W00000MILWW-1M,Wind Onshore,2017,162113.0,0.342,0.832,0.0
48WSTN0000MINSWD,48W00000MINSW-1U,Wind Onshore,2017,84411.0,0.272,0.931,0.0
16W-MIRANDA----I,16WMIRAN1------O,Hydro Run-of-river and poundage,2017,112104.0,0.213,1.0,0.0
16W-MIRANDA----I,16WMIRAN2------G,Hydro Run-of-river and poundage,2017,102907.0,0.196,1.0,0.0
16W-MIRANDA----I,16WMIRAN3------8,Hydro Run-of-river and poundage,2017,113799.0,0.217,1.0,0.0
16WMIRANII-----E,16WMIRAN4------0,Hydro Run-of-river and poundage,2017,9406.0,0.006,1.0,0.0
49W000000000091R,49W0000000000253,Fossil Gas,2017,0.0,0.0,1.0,0.0
24WV--EMO------K,24WG--EMOG11---0,Nuclear,2017,1711967.0,0.839,0.992,0.0
24WV--EMO------K,24WG--EMOG12---W,Nuclear,2017,1719877.0,0.842,0.992,0.0
24WV--EMO------K,24WG--EMOG21---V,Nuclear,2017,1882651.0,0.922,0.992,0.0
24WV--EMO------K,24WG--EMOG22---Q,Nuclear,2017,1882097.0,0.922,0.992,0.0
49W000000000063W,49W000000000013A,Fossil Gas,2017,1560162.0,0.512,1.0,647626000.0
49W000000000063W,49W0000000000148,Fossil Gas,2017,2143832.0,0.585,1.0,792828000.0
17W100P100P0270G,17W100P100P0040X,Fossil Oil,2017,194377.0,0.121,0.992,159298000.0
17W100P100P0271E,17W100P100P0041V,Fossil Oil,2017,121689.0,0.075,0.998,99727700.0
17W100P100P02772,17W100P100P0071M,Hydro Pumped Storage,2017,226177.0,0.114,0.997,0.0
17W100P100P02772,17W100P100P0072K,Hydro Pumped Storage,2017,483832.0,0.244,0.998,0.0
17W100P100P02772,17W100P100P0073I,Hydro Pumped Storage,2017,419952.0,0.212,0.998,0.0
17W100P100P02772,17W100P100P0074G,Hydro Pumped Storage,2017,412093.0,0.208,0.997,0.0
48WSTN00000MRWDO,48W000000MRWD-1P,Fossil Gas,2017,5493145.0,0.783,0.871,2091060000.0
18WMUEL-12345-03,18WMUE1-12345-FP,Hydro Pumped Storage,2017,156309.0,0.084,1.0,0.0
18WMUEL-12345-03,18WMUE2-12345-FF,Hydro Pumped Storage,2017,101410.0,0.055,1.0,0.0
18WMUEL-12345-03,18WMUE3-12345-F5,Hydro Pumped Storage,2017,90910.0,0.049,1.0,0.0
18WMUEL-12345-03,18WMUE4-123456-6,Hydro Pumped Storage,2017,146836.0,0.077,1.0,0.0
18WMUEL-12345-03,18WMUE5-123456-X,Hydro Pumped Storage,2017,207953.0,0.108,1.0,0.0
18WMUEL-12345-03,18WMUE6-123456-N,Hydro Pumped Storage,2017,177250.0,0.093,1.0,0.0
18WMUEL-12345-03,18WMUE7-123456-D,Hydro Pumped Storage,2017,136746.0,0.071,1.0,0.0
49W000000000078J,49W000000000079H,Fossil Hard coal,2017,4250719.0,0.664,1.0,3534520000.0
